date,meantemp,humidity,wind_speed,meanpressure,Year,Month,Day,Weekday
2013-01-30,0.2663755457554204,0.6739864864978715,0.02503891181904311,0.13288843745732953,0.0,0.0,0.9666666666666667,0.3333333333333333
2013-01-31,0.31179039305394635,0.6168918918854205,0.07010895310279489,0.13295910011048348,0.0,0.0,0.9999999999999999,0.5
2013-02-01,0.3056768559352415,0.7043918918868985,0.05258171482709617,0.13264669671959148,0.0,0.09090909090909091,0.0,0.6666666666666666
2013-02-02,0.3144104805215385,0.7584459459249737,0.03146782162482236,0.13279546022046843,0.0,0.09090909090909091,0.03333333333333333,0.8333333333333333
2013-02-03,0.3668122271222898,0.616554054030685,0.043987277522501186,0.13255371948273034,0.0,0.09090909090909091,0.06666666666666668,1.0
2013-02-04,0.3493449782553728,0.7195945946405338,0.2632469377072478,0.1324607423760373,0.0,0.09090909090909091,0.1,0.0
2013-02-05,0.3247816594311941,0.9334881756745523,0.23034107058266226,0.13269550974941835,0.0,0.09090909090909091,0.13333333333333333,0.16666666666666666
2013-02-06,0.3260553130994833,0.684684684639944,0.20448444654192327,0.13299381164174973,0.0,0.09090909090909091,0.16666666666666669,0.3333333333333333
2013-02-07,0.29344978169783187,0.5435810810733713,0.2543818095689247,0.13298513372639115,0.0,0.09090909090909091,0.2,0.5
2013-02-08,0.2445414847481932,0.6739864864978715,0.2192596602794884,0.13279546022046843,0.0,0.09090909090909091,0.23333333333333334,0.6666666666666666
2013-02-09,0.28820960706832444,0.565878378421721,0.2192596602794884,0.1327582693777912,0.0,0.09090909090909091,0.26666666666666666,0.8333333333333333
2013-02-10,0.2827510917400984,0.6866554054001125,0.08230696352439602,0.1327931358090721,0.0,0.09090909090909091,0.3,1.0
2013-02-11,0.301855895236051,0.6748310810755884,0.12612505921364284,0.13271178075936063,0.0,0.09090909090909091,0.3333333333333333,0.0
2013-02-12,0.28529839877099983,0.67286036031542,0.17566714038370443,0.13284194883889897,0.0,0.09090909090909091,0.3666666666666667,0.16666666666666666
2013-02-13,0.3144104805215385,0.6706081080687604,0.14414292482235908,0.13264669671959148,0.0,0.09090909090909091,0.4,0.3333333333333333
2013-02-14,0.3464337699580481,0.5960022522060137,0.1026369808858361,0.1324080552838272,0.0,0.09090909090909091,0.43333333333333335,0.5
2013-02-15,0.4024745270832937,0.6137387386927997,0.24119690502131694,0.13208263508498136,0.0,0.09090909090909091,0.4666666666666667,0.6666666666666666
2013-02-16,0.25764192147480025,0.9374999999482687,0.20098802193273332,0.13160535208328475,0.0,0.09090909090909091,0.5,0.8333333333333333
2013-02-17,0.23435225631891077,0.9054054054038077,0.0,0.1322128031645197,0.0,0.09090909090909091,0.5333333333333333,1.0
2013-02-18,0.29344978169783187,0.7682432432393286,0.2894362861203222,0.13267273033549914,0.0,0.09090909090909091,0.5666666666666667,0.0
2013-02-19,0.3013100437949314,0.8108108108076151,0.13771401501657984,0.13260950587691425,0.0,0.09090909090909091,0.6,0.16666666666666666
2013-02-20,0.3580786025359928,0.7246621621068355,0.13771401501657984,0.1327768647991298,0.0,0.09090909090909091,0.6333333333333333,0.3333333333333333
2013-02-21,0.42794759830933815,0.6368243243688654,0.1566623807200379,0.13257231490406896,0.0,0.09090909090909091,0.6666666666666666,0.5
2013-02-22,0.44323144110610024,0.6171874999935336,0.25757934628138324,0.13264669671959148,0.0,0.09090909090909091,0.7,0.6666666666666666
2013-02-23,0.3493449782553728,0.7263513513805127,0.2192596602794884,0.1327768647991298,0.0,0.09090909090909091,0.7333333333333333,0.8333333333333333
2013-02-24,0.3318777293884556,0.7736486486786089,0.17527238275698723,0.13301860553686787,0.0,0.09090909090909091,0.7666666666666667,1.0
2013-02-25,0.3324235808295751,0.7029138513463331,0.10984130743723355,0.13293957489855274,0.0,0.09090909090909091,0.8,0.0
2013-02-26,0.3624454149819798,0.6689189189133263,0.41656797726196115,0.13253512406139176,0.0,0.09090909090909091,0.8333333333333334,0.16666666666666666
2013-02-27,0.45240174678415745,0.5175675675594185,0.1577451444812885,0.1325425622559608,0.0,0.09090909090909091,0.8666666666666667,0.3333333333333333
2013-02-28,0.41048034944242107,0.4662162162409834,0.3068958517290384,0.13283265106314562,0.0,0.09090909090909091,0.9,0.5
2013-03-01,0.3464337699580481,0.4245495495004147,0.570030001657982,0.13269008603604823,0.0,0.1818181818181818,0.0,0.6666666666666666
2013-03-02,0.39737991271581397,0.4797297297209414,0.37245381335859784,0.13267923873947604,0.0,0.1818181818181818,0.03333333333333333,0.8333333333333333
2013-03-03,0.40756914114509635,0.5841779278814896,0.20448444654192327,0.13266839144290388,0.0,0.1818181818181818,0.06666666666666668,1.0
2013-03-04,0.35458515288488024,0.6807432432378504,0.13169114163903364,0.13262066310368378,0.0,0.1818181818181818,0.1,0.0
2013-03-05,0.45469432320367176,0.5728462837765684,0.0985907153008053,0.13269550974941835,0.0,0.1818181818181818,0.13333333333333333,0.16666666666666666
2013-03-06,0.45414847176255224,0.6131756757198172,0.16275292683562295,0.13260950587691425,0.0,0.1818181818181818,0.16666666666666669,0.3333333333333333
2013-03-07,0.5327510918165177,0.5168918918499474,0.2067402043818096,0.13255371948273034,0.0,0.1818181818181818,0.2,0.5
2013-03-08,0.5553129550509144,0.3713400900400564,0.16816674561819045,0.13249483391674072,0.0,0.1818181818181818,0.23333333333333334,0.6666666666666666
2013-03-09,0.593886463003566,0.429054053993734,0.125194559118901,0.1317727110055003,0.0,0.1818181818181818,0.26666666666666666,0.8333333333333333
2013-03-10,0.5240174672302207,0.5219594594344926,0.10015564729985789,0.13160535208328475,0.0,0.1818181818181818,0.3,1.0
2013-03-11,0.5502183406834347,0.6255630630173238,0.022106426646139272,0.13201755104521218,0.0,0.1818181818181818,0.3333333333333333,0.0
2013-03-12,0.5349344978866727,0.580236486479396,0.11684825516342967,0.13206094036166893,0.0,0.1818181818181818,0.3666666666666667,0.16666666666666666
2013-03-13,0.4737991266996243,0.6748310810755884,0.13145428706774043,0.13173552016282308,0.0,0.1818181818181818,0.4,0.3333333333333333
2013-03-14,0.4992721979256688,0.5644707207527783,0.28501500071056374,0.13227788720428887,0.0,0.1818181818181818,0.43333333333333335,0.5
2013-03-15,0.5553129550509144,0.3831644143645805,0.1827727775225012,0.13266839144290388,0.0,0.1818181818181818,0.4666666666666667,0.6666666666666666
2013-03-16,0.43813682673862053,0.6413288288621847,0.08763619137849361,0.13266839144290388,0.0,0.1818181818181818,0.5,0.8333333333333333
2013-03-17,0.5094614266606282,0.534909909941468,0.21198484130743722,0.13251652864005312,0.0,0.1818181818181818,0.5333333333333333,1.0
2013-03-18,0.5327510918165177,0.5287162161744715,0.41348040881099013,0.13179130642683892,0.0,0.1818181818181818,0.5666666666666667,0.0
2013-03-19,0.5043668122931485,0.712274774809329,0.24830254216011372,0.13199585632189978,0.0,0.1818181818181818,0.6,0.16666666666666666
2013-03-20,0.7081513830185352,0.270833333281602,0.16106110847939367,0.13180060420259226,0.0,0.1818181818181818,0.6333333333333333,0.3333333333333333
2013-03-21,0.5451237263159551,0.5329391891812997,0.24869729985788727,0.1316487413997415,0.0,0.1818181818181818,0.6666666666666666,0.5
2013-03-22,0.5884279476753399,0.4353885135039762,0.23004500236854575,0.13139382895403495,0.0,0.1818181818181818,0.7,0.6666666666666666
2013-03-23,0.6533842795615787,0.4339104729634107,0.23567029843675982,0.13155653905345788,0.0,0.1818181818181818,0.7333333333333333,0.8333333333333333
2013-03-24,0.6419213974640072,0.41765202701719006,0.2578754144954998,0.131898230262246,0.0,0.1818181818181818,0.7666666666666667,1.0
2013-03-25,0.5349344978866727,0.37922297296248686,0.378079109426812,0.1319470432920729,0.0,0.1818181818181818,0.8,0.0
2013-03-26,0.5545851528237448,0.3682432432156798,0.3068958517290384,0.13171692474148447,0.0,0.1818181818181818,0.8333333333333334,0.16666666666666666
2013-03-27,0.4585152839028622,0.5743243243171339,0.04381809568924681,0.13173552016282308,0.0,0.1818181818181818,0.8666666666666667,0.3333333333333333
2013-03-28,0.5021834062229935,0.5827702702125468,0.175610746423496,0.1318099019783456,0.0,0.1818181818181818,0.9,0.5
2013-03-29,0.46615720530124327,0.6733530405350229,0.13145428706774043,0.13183314622247685,0.0,0.1818181818181818,0.9333333333333333,0.6666666666666666
2013-03-30,0.5349344978866727,0.4885979729643345,0.2632046423495974,0.1316867071329962,0.0,0.1818181818181818,0.9666666666666667,0.8333333333333333
2013-03-31,0.5257641922086154,0.5270270270190377,0.1577451444812885,0.13168345293100778,0.0,0.1818181818181818,0.9999999999999999,1.0
2013-04-01,0.5922489083745305,0.37922297296248686,0.10421601136901944,0.13167043612305393,0.0,0.2727272727272727,0.0,0.0
2013-04-02,0.5858806406444386,0.4442567567473692,0.20487920416864047,0.13180060420259226,0.0,0.2727272727272727,0.03333333333333333,0.16666666666666666
2013-04-03,0.6174672489891878,0.3804054053949393,0.19279962103268597,0.13173552016282308,0.0,0.2727272727272727,0.06666666666666668,0.3333333333333333
2013-04-04,0.5685589520395493,0.33547297296174783,0.2633822832780673,0.13157931846737708,0.0,0.2727272727272727,0.1,0.5
2013-04-05,0.5991266376330734,0.20777027025688802,0.36854571293225963,0.13147518400374641,0.0,0.2727272727272727,0.13333333333333333,0.6666666666666666
2013-04-06,0.606986899730173,0.19425675677693002,0.28185693983893895,0.1313636113455467,0.0,0.2727272727272727,0.16666666666666669,0.8333333333333333
2013-04-07,0.7074235807913656,0.11655405408980665,0.24429857200378968,0.13121484784466975,0.0,0.2727272727272727,0.2,1.0
2013-04-08,0.6943231440647585,0.2415540540750263,0.12553292278540976,0.13134501592420808,0.0,0.2727272727272727,0.23333333333333334,0.0
2013-04-09,0.7387190686120593,0.20185810809462598,0.20487920416864047,0.1312582371611265,0.0,0.2727272727272727,0.26666666666666666,0.16666666666666666
2013-04-10,0.7336244542445797,0.17229729728331586,0.14448128848886785,0.13143799316106922,0.0,0.2727272727272727,0.3,0.3333333333333333
2013-04-11,0.7336244542445797,0.1273648648501244,0.18427285646612981,0.13139708315602341,0.0,0.2727272727272727,0.3333333333333333,0.5
2013-04-12,0.6986899565107454,0.2263513513213911,0.15023347093794412,0.13154956581926894,0.0,0.2727272727272727,0.3666666666666667,0.6666666666666666
2013-04-13,0.7397379913632844,0.1864864864727447,0.23685457129322599,0.13165741931510008,0.0,0.2727272727272727,0.4,0.8333333333333333
2013-04-14,0.6801310044559123,0.306798986474777,0.15365940312648035,0.13147518400374641,0.0,0.2727272727272727,0.43333333333333335,1.0
2013-04-15,0.6801310044559123,0.33044763512382513,0.14803410705826622,0.1310684087551891,0.0,0.2727272727272727,0.4666666666666667,0.0
2013-04-16,0.7985807861308184,0.13239020268804716,0.2469208905731881,0.13056400744697805,0.0,0.2727272727272727,0.5,0.16666666666666666
2013-04-17,0.7091703057697603,0.1273648648501244,0.1577451444812885,0.1308503772219624,0.0,0.2727272727272727,0.5333333333333333,0.3333333333333333
2013-04-18,0.7423580788308767,0.1993243243614751,0.11267510319753672,0.13093591626425444,0.0,0.2727272727272727,0.5666666666666667,0.5
2013-04-19,0.6812227076438283,0.21114864868599917,0.09406510116058742,0.13089872542157724,0.0,0.2727272727272727,0.6,0.6666666666666666
2013-04-20,0.7527292577405322,0.18412162160783993,0.18089767882520136,0.13100332471541995,0.0,0.2727272727272727,0.6333333333333333,0.8333333333333333
2013-04-21,0.6622998546282489,0.29842342345098694,0.3288330963998105,0.13145348928043402,0.0,0.2727272727272727,0.6666666666666666,1.0
2013-04-22,0.6533842795615787,0.3777449324219214,0.18119374703931787,0.13186568824236145,0.0,0.2727272727272727,0.7,0.0
2013-04-23,0.691593886553484,0.36296452701626625,0.10954523922311701,0.13184941723241914,0.0,0.2727272727272727,0.7333333333333333,0.16666666666666666
2013-04-24,0.7423580788308767,0.3344594593975415,0.05007782363808622,0.13167973389880727,0.0,0.2727272727272727,0.7666666666666667,0.3333333333333333
2013-04-25,0.7685589519784138,0.29391891895766764,0.08763619137849361,0.13156816124060755,0.0,0.2727272727272727,0.8,0.5
2013-04-26,0.7298034935453891,0.3836570945841834,0.15898863098057794,0.13165416511311165,0.0,0.2727272727272727,0.8333333333333334,0.6666666666666666
2013-04-27,0.7685589519784138,0.2128378378414331,0.31941530767408816,0.13147518400374641,0.0,0.2727272727272727,0.8666666666666667,0.8333333333333333
2013-04-28,0.7510917031114966,0.17229729728331586,0.30723421530080536,0.13127063410868556,0.0,0.2727272727272727,0.9,1.0
2013-04-29,0.7985807861308184,0.15308277025596426,0.18652297489341546,0.13119857683472744,0.0,0.2727272727272727,0.9333333333333333,0.0
2013-04-30,0.7685589519784138,0.2195945945814121,0.1877918386783515,0.13119625242333113,0.0,0.2727272727272727,0.9666666666666667,0.16666666666666666
2013-05-01,0.7903930132913178,0.02871621623359316,0.30046694197063006,0.13093281696228065,0.0,0.36363636363636365,0.0,0.3333333333333333
2013-05-02,0.7285298398771,0.1033220720963399,0.2708037264329702,0.13072020914242405,0.0,0.36363636363636365,0.03333333333333333,0.5
2013-05-03,0.6899563319244484,0.21452702699686702,0.21316911416390338,0.13048962568352276,0.0,0.36363636363636365,0.06666666666666668,0.6666666666666666
2013-05-04,0.8209606988848421,0.2128378378414331,0.0690261893415443,0.1304338393674397,0.0,0.36363636363636365,0.1,0.8333333333333333
2013-05-05,0.8138646289275805,0.2092483107974535,0.07135243960208433,0.1306453624966895,0.0,0.36363636363636365,0.13333333333333333,1.0
2013-05-06,0.817685589626771,0.30532094593421155,0.08763619137849361,0.13077553057622784,0.0,0.36363636363636365,0.16666666666666669,0.0
2013-05-07,0.8215065503259615,0.23437499998706715,0.16994315490288964,0.13082434360605472,0.0,0.36363636363636365,0.2,0.16666666666666666
2013-05-08,0.8711790394154384,0.11317567566069556,0.21909047844623403,0.1307158702498288,0.0,0.36363636363636365,0.23333333333333334,0.3333333333333333
2013-05-09,0.8646288212049733,0.14864864863426772,0.2128307504973946,0.13067558010517777,0.0,0.36363636363636365,0.26666666666666666,0.5
2013-05-10,0.8558951966186763,0.1689189188542047,0.22568857008526766,0.13058260286831666,0.0,0.36363636363636365,0.3,0.6666666666666666
2013-05-11,0.7565502184397227,0.2003800675540605,0.350840833728091,0.13054773643703577,0.0,0.36363636363636365,0.3333333333333333,0.8333333333333333
2013-05-12,0.7292576421042696,0.31587837833303845,0.13805237870677406,0.13104748892245419,0.0,0.36363636363636365,0.3666666666666667,1.0
2013-05-13,0.7860262008453309,0.24324324323046023,0.09406510116058742,0.13102889350111557,0.0,0.36363636363636365,0.4,0.0
2013-05-14,0.8034934500179249,0.24662162165957133,0.1130134668640455,0.1307685573420389,0.0,0.36363636363636365,0.43333333333333335,0.16666666666666666
2013-05-15,0.8253275110251521,0.23141891890593616,0.0766816674561819,0.13054541201262262,0.0,0.36363636363636365,0.4666666666666667,0.3333333333333333
2013-05-16,0.8253275110251521,0.2521114864738533,0.16994315490288964,0.13036875532767053,0.0,0.36363636363636365,0.5,0.5
2013-05-17,0.8202328966576724,0.17426801804348427,0.23369651035054478,0.1306073967634348,0.0,0.36363636363636365,0.5333333333333333,0.6666666666666666
2013-05-18,0.7764192140755134,0.3402027026915575,0.3071214275225012,0.1304338393674397,0.0,0.36363636363636365,0.5666666666666667,0.8333333333333333
2013-05-19,0.8966521106414829,0.10529279273826506,0.3730459497868309,0.13052061809147086,0.0,0.36363636363636365,0.6,1.0
2013-05-20,0.9292576420431342,0.1273648648501244,0.17527238275698723,0.1303557385197167,0.0,0.36363636363636365,0.6333333333333333,0.0
2013-05-21,0.9170305678057245,0.0658783783625993,0.2693374838938892,0.13039045001193253,0.0,0.36363636363636365,0.6666666666666666,0.16666666666666666
2013-05-22,0.9399563320008677,0.10282939187673698,0.41656797726196115,0.13038502633761284,0.0,0.36363636363636365,0.7,0.3333333333333333
2013-05-23,0.9628820961960107,0.11711711706278913,0.32133270180009477,0.13019519789262501,0.0,0.36363636363636365,0.7333333333333333,0.5
2013-05-24,0.9912663757193798,0.16554054054333686,0.2696758477025107,0.13009912144490776,0.0,0.36363636363636365,0.7666666666666667,0.6666666666666666
2013-05-25,1.0,0.10641891892071656,0.24429857200378968,0.13032226672225677,0.0,0.36363636363636365,0.8,0.8333333333333333
2013-05-26,0.9720524018740679,0.0918918918765522,0.2543818095689247,0.13032970490380905,0.0,0.36363636363636365,0.8333333333333334,1.0
2013-05-27,0.9126637556654145,0.21452702699686702,0.2067402043818096,0.13045243480179514,0.0,0.36363636363636365,0.8666666666666667,0.0
2013-05-28,0.8966521106414829,0.18412162160783993,0.19737880940312652,0.13058570217029045,0.0,0.36363636363636365,0.9,0.16666666666666666
2013-05-29,0.8602620087589863,0.17060810812788188,0.1316234689009948,0.13048962568352276,0.0,0.36363636363636365,0.9333333333333333,0.3333333333333333
2013-05-30,0.8008733625503328,0.17466216214822064,0.13169114163903364,0.13051194021516271,0.0,0.36363636363636365,0.9666666666666667,0.5
2013-05-31,0.8444323145211046,0.3156672297181701,0.25195405021316913,0.13039664848571206,0.0,0.36363636363636365,0.9999999999999999,0.6666666666666666
2013-06-01,0.7947598254316279,0.4797297297209414,0.31827333017527243,0.13040129734755512,0.0,0.4545454545454545,0.0,0.8333333333333333
2013-06-02,0.8069868996690376,0.510472972964704,0.3363334912363809,0.13069417552651638,0.0,0.4545454545454545,0.03333333333333333,1.0
2013-06-03,0.9048034935683149,0.396959459449273,0.2899099952629086,0.13051194021516271,0.0,0.4545454545454545,0.06666666666666668,0.0
2013-06-04,0.9126637556654145,0.34459459456663166,0.11910401300331598,0.13054541201262262,0.0,0.4545454545454545,0.1,0.16666666666666666
2013-06-05,0.9526928677667283,0.2728040540417703,0.23369651035054478,0.13030367128790138,0.0,0.4545454545454545,0.13333333333333333,0.3333333333333333
2013-06-06,0.7729257644244008,0.5709459458880227,0.23786966224538136,0.13021069409009067,0.0,0.4545454545454545,0.16666666666666669,0.5
2013-06-07,0.8558951966186763,0.42356418917945216,0.17556845097110374,0.13030367128790138,0.0,0.4545454545454545,0.2,0.6666666666666666
2013-06-08,0.8620087337373812,0.5199324324243232,0.31596399810516346,0.13017350320836302,0.0,0.4545454545454545,0.23333333333333334,0.8333333333333333
2013-06-09,0.9221251821732042,0.3141891891776045,0.2704089689720512,0.12993486173354835,0.0,0.4545454545454545,0.26666666666666666,1.0
2013-06-10,0.9361353713016771,0.34670608107004575,0.19185220274751302,0.12992943805922866,0.0,0.4545454545454545,0.3,0.0
2013-06-11,0.7387190686120593,0.5703828829150402,0.38725722406442453,0.13056400744697805,0.0,0.4545454545454545,0.3333333333333333,0.16666666666666666
2013-06-12,0.8602620087589863,0.48141891887637533,0.175610746423496,0.13030367128790138,0.0,0.4545454545454545,0.3666666666666667,0.3333333333333333
2013-06-13,0.7285298398771,0.6531531531867086,0.23369651035054478,0.13039045001193253,0.0,0.4545454545454545,0.4,0.5
2013-06-14,0.7379912663848897,0.6469594594197122,0.18813020234486028,0.1302292895244461,0.0,0.4545454545454545,0.43333333333333335,0.6666666666666666
2013-06-15,0.7554585152518067,0.6097972972907061,0.31332476148744676,0.13028507585354596,0.0,0.4545454545454545,0.4666666666666667,0.8333333333333333
2013-06-16,0.6419213974640072,0.8918918919238497,0.20098802193273332,0.13009912144490776,0.0,0.4545454545454545,0.5,1.0
2013-06-17,0.6381004367648166,0.8743665540519319,0.19747749881572715,0.12988062502940176,0.0,0.4545454545454545,0.5333333333333333,0.0
2013-06-18,0.684716157294941,0.8297297297268535,0.12269066792989106,0.13009540236064002,0.0,0.4545454545454545,0.5666666666666667,0.16666666666666666
2013-06-19,0.7292576421042696,0.7027027027314646,0.10015564729985789,0.1304338393674397,0.0,0.4545454545454545,0.6,0.3333333333333333
2013-06-20,0.8253275110251521,0.4645270269673062,0.1130134668640455,0.13019519789262501,0.0,0.4545454545454545,0.6333333333333333,0.5
2013-06-21,0.8813682678447208,0.40090090085136665,0.13895468183325438,0.12995655640479353,0.0,0.4545454545454545,0.6666666666666666,0.6666666666666666
2013-06-22,0.9048034935683149,0.3070945945828901,0.2543818095689247,0.13006936874473238,0.0,0.4545454545454545,0.7,0.8333333333333333
2013-06-23,0.89155749657968,0.46790540539641734,0.1977735670298437,0.1299999457733175,0.0,0.4545454545454545,0.7333333333333333,1.0
2013-06-24,0.8296943231654621,0.4915540540454655,0.31332476148744676,0.13008052601055234,0.0,0.4545454545454545,0.7666666666666667,0.0
2013-06-25,0.7510917031114966,0.6739864864978715,0.2632469377072478,0.13045553405170168,0.0,0.4545454545454545,0.8,0.16666666666666666
2013-06-26,0.7540029114088214,0.6866554054001125,0.1535607137138797,0.1304338393674397,0.0,0.4545454545454545,0.8333333333333334,0.3333333333333333
2013-06-27,0.7772925765647108,0.5726351351617,0.18846856601136902,0.1301363123266354,0.0,0.4545454545454545,0.8666666666666667,0.5
2013-06-28,0.7794759826348658,0.600929054047313,0.2087280909521554,0.13004333512882468,0.0,0.4545454545454545,0.9,0.6666666666666666
2013-06-29,0.832969432423533,0.5152027026945136,0.32863571766935107,0.12994570906917094,0.0,0.4545454545454545,0.9333333333333333,0.8333333333333333
2013-06-30,0.8202328966576724,0.45805180183206173,0.24869729985788727,0.13019519789262501,0.0,0.4545454545454545,0.9666666666666667,1.0
2013-07-01,0.8515283844783663,0.4797297297209414,0.2067402043818096,0.13009912144490776,0.0,0.5454545454545454,0.0,0.0
2013-07-02,0.8296943231654621,0.5304054054481487,0.23211747986736148,0.13004333512882468,0.0,0.5454545454545454,0.03333333333333333,0.16666666666666666
2013-07-03,0.7816593887050208,0.6689189189133263,0.1505718346044529,0.1302478849718183,0.0,0.5454545454545454,0.06666666666666668,0.3333333333333333
2013-07-04,0.8062227075291994,0.6393581081020162,0.21909047844623403,0.13017350320836302,0.0,0.5454545454545454,0.1,0.5
2013-07-05,0.8192139739064472,0.5766891891820387,0.30696352439602087,0.13027763767199368,0.0,0.5454545454545454,0.13333333333333333,0.6666666666666666
2013-07-06,0.7641921398381037,0.7060810810423326,0.2693374838938892,0.13063838926250054,0.0,0.5454545454545454,0.16666666666666669,0.8333333333333333
2013-07-07,0.7692867542055835,0.7556306305870885,0.16816674561819045,0.13058570217029045,0.0,0.5454545454545454,0.2,1.0
2013-07-08,0.7285298398771,0.730011261296115,0.1535607137138797,0.1302385872481322,0.0,0.5454545454545454,0.23333333333333334,0.0
2013-07-09,0.7030567686510555,0.7733671170738745,0.189878414661298,0.13015180852410105,0.0,0.5454545454545454,0.26666666666666666,0.16666666666666666
2013-07-10,0.7259825328461986,0.7324746621576432,0.15365940312648035,0.13001079310894012,0.0,0.5454545454545454,0.3,0.3333333333333333
2013-07-11,0.81004366822839,0.6157094594529681,0.16856150324490762,0.1302168925638702,0.0,0.5454545454545454,0.3333333333333333,0.5
2013-07-12,0.6992358079518649,0.865498310808539,0.13175035528185694,0.13056400744697805,0.0,0.5454545454545454,0.3666666666666667,0.6666666666666666
2013-07-13,0.7871179040332469,0.6718749999944574,0.28570582662245386,0.1304175683574974,0.0,0.5454545454545454,0.4,0.8333333333333333
2013-07-14,0.7565502184397227,0.6881334459406779,0.113986262434865,0.13022231623818992,0.0,0.5454545454545454,0.43333333333333335,1.0
2013-07-15,0.7871179040332469,0.7073479729680295,0.32064187588820464,0.13035248431772825,0.0,0.5454545454545454,0.4666666666666667,0.0
2013-07-16,0.7298034935453891,0.8329814189160978,0.21316911416390338,0.1304338393674397,0.0,0.5454545454545454,0.5,0.16666666666666666
2013-07-17,0.7680131005372943,0.7679476351312154,0.20487920416864047,0.13030367128790138,0.0,0.5454545454545454,0.5333333333333333,0.3333333333333333
2013-07-18,0.7871179040332469,0.7398648648604708,0.13145428706774043,0.12991316704928635,0.0,0.5454545454545454,0.5666666666666667,0.5
2013-07-19,0.7489082970413417,0.7103040540491606,0.21948523607295126,0.12995655640479353,0.0,0.5454545454545454,0.6,0.6666666666666666
2013-07-20,0.6368267830965275,0.9132882883262381,0.11684825516342967,0.13045553405170168,0.0,0.5454545454545454,0.6333333333333333,0.8333333333333333
