Date,Close,lag_O,lag_H,lag_L,lag_C,lag_A,Year,Month,Day,Weekday
2010-07-28,0.000802119418619541,0.0008203506853892823,0.0007950545115838351,0.0010016433496547214,0.0008950478878498539,0.0008950478878498539,0.0,0.5454545454545454,0.9,0.5
2010-07-29,0.000741799060144939,0.0008707071719598549,0.0007853783721403413,0.0008764370042622766,0.0008396185014400048,0.0008396185014400048,0.0,0.5454545454545454,0.9333333333333333,0.75
2010-07-30,0.0006749541449359558,0.0007748651277190571,0.0007337731014533276,0.0008698488874048301,0.0007744047254146166,0.0007744047254146166,0.0,0.5454545454545454,0.9666666666666667,1.0
2010-08-02,0.0008347275293752515,0.0007163847407213927,0.0006886169777054027,0.0009110332668295141,0.000802119418619541,0.000802119418619541,0.0,0.6363636363636364,0.03333333333333333,0.0
2010-08-03,0.0010026492732744265,0.0007521235672253409,0.0006853924042358583,0.0008270137720233664,0.000741799060144939,0.000741799060144939,0.0,0.6363636363636364,0.06666666666666668,0.25
2010-08-04,0.0008901569157851006,0.000659529621145705,0.0006144348546618579,0.0007528789236650002,0.0006749541449359558,0.0006749541449359558,0.0,0.6363636363636364,0.1,0.5
2010-08-05,0.0007581006700367612,0.0007082632769770921,0.0006999066134010992,0.0008813793274861678,0.0008347275293752515,0.0008347275293752515,0.0,0.6363636363636364,0.13333333333333333,0.75
2010-08-06,0.0006178936193425109,0.0007894852244684732,0.0008579494179665448,0.0009621047638635927,0.0010026492732744265,0.0010026492732744265,0.0,0.6363636363636364,0.16666666666666669,1.0
2010-08-09,0.0006195247585261063,0.0009438076557069359,0.0008950428985231781,0.0009670470870874839,0.0008901569157851006,0.0008901569157851006,0.0,0.6363636363636364,0.26666666666666666,0.0
2010-08-10,0.0005265962892957933,0.0008772058049649704,0.0007934434343664933,0.0008352526248375926,0.0007581006700367612,0.0007581006700367612,0.0,0.6363636363636364,0.3,0.25
2010-08-11,0.0003423680445327308,0.0006432842569743121,0.000569278730913933,0.000747936600441109,0.0006178936193425109,0.0006178936193425109,0.0,0.6363636363636364,0.3333333333333333,0.5
2010-08-12,0.00029345832388519765,0.0006107959653143175,0.0005402503125834517,0.0007364061603597708,0.0006195247585261063,0.0006195247585261063,0.0,0.6363636363636364,0.3666666666666667,0.75
2010-08-13,0.000410841653439277,0.0005701837732272311,0.00048703154564423527,0.0006326173726580583,0.0005265962892957933,0.0005265962892957933,0.0,0.6363636363636364,0.4,1.0
2010-08-16,0.0004858373735941719,0.00041423607456679166,0.000362855229131018,0.0004728147646983756,0.0003423680445327308,0.0003423680445327308,0.0,0.6363636363636364,0.5,0.0
2010-08-17,0.0005461601775548068,0.00026966037449460646,0.0002048100055307119,0.0003970316515448419,0.00029345832388519765,0.00029345832388519765,0.0,0.6363636363636364,0.5333333333333333,0.25
2010-08-18,0.0004842062344105765,0.00033138885965343324,0.00029350875677435894,0.0004415125605598618,0.000410841653439277,0.000410841653439277,0.0,0.6363636363636364,0.5666666666666667,0.5
2010-08-19,0.0004874685127777669,0.0003752491499016816,0.00034995209718311935,0.0005403590250376835,0.0004858373735941719,0.0004858373735941719,0.0,0.6363636363636364,0.6,0.75
2010-08-20,0.000538006927122863,0.00045809636481504,0.0004467134916180575,0.0006260267846389992,0.0005461601775548068,0.0005461601775548068,0.0,0.6363636363636364,0.6333333333333333,1.0
2010-08-23,0.0007059311165080705,0.0005604370420609537,0.0004773554062007415,0.0005963728452956529,0.0004842062344105765,0.0004842062344105765,0.0,0.6363636363636364,0.7333333333333333,0.0
2010-08-24,0.0005543109825007181,0.00038986924665109814,0.00042252314300932287,0.000551891936280633,0.0004874685127777669,0.0004874685127777669,0.0,0.6363636363636364,0.7666666666666667,0.25
2010-08-25,0.0006684344791736394,0.00040773744156167614,0.0003999462906527909,0.0005815458756239797,0.000538006927122863,0.000538006927122863,0.0,0.6363636363636364,0.8,0.5
2010-08-26,0.0006439796188498726,0.00047921509456957164,0.0006063697924357054,0.0006622713120014046,0.0007059311165080705,0.0007059311165080705,0.0,0.6363636363636364,0.8333333333333334,0.75
2010-08-27,0.0006358263684179293,0.0005052047532244507,0.0004967076850877295,0.0006540324591871784,0.0005543109825007181,0.0005543109825007181,0.0,0.6363636363636364,0.8666666666666667,1.0
2010-08-30,0.0006635435071088861,0.0004905846564750346,0.0005402503125834517,0.0005897822572765942,0.0006684344791736394,0.0006684344791736394,0.0,0.6363636363636364,0.9666666666666667,0.0
2010-08-31,0.0005999608702670928,0.0006091706978923407,0.0005870175135487174,0.0007611177764792264,0.0006439796188498726,0.0006439796188498726,0.0,0.6363636363636364,0.9999999999999999,0.25
2010-09-01,0.0007581006700367612,0.000586429137398624,0.0005225115299486664,0.0007446425420123853,0.0006358263684179293,0.0006358263684179293,0.0,0.7272727272727273,0.0,0.5
2010-09-02,0.0008575512505154224,0.0005783052369715317,0.0005741168006356801,0.0007627635701127821,0.0006635435071088861,0.0006635435071088861,0.0,0.7272727272727273,0.03333333333333333,0.75
2010-09-03,0.0008559201113318275,0.0005718090406492075,0.0005096083980007677,0.0007166368674642065,0.0005999608702670928,0.0005999608702670928,0.0,0.7272727272727273,0.06666666666666668,1.0
2010-09-07,0.0007727735862310212,0.0005653104076440924,0.0006547504896531743,0.0007611177764792264,0.0007581006700367612,0.0007581006700367612,0.0,0.7272727272727273,0.2,0.25
2010-09-08,0.0008314652510080607,0.0006871445472225604,0.0007434492408968213,0.0008780852690574445,0.0008575512505154224,0.0008575512505154224,0.0,0.7272727272727273,0.23333333333333334,0.5
2010-09-09,0.0008004907249219784,0.0007683664947139416,0.0007531253803403151,0.0009357448829489697,0.0008559201113318275,0.0008559201113318275,0.0,0.7272727272727273,0.26666666666666666,0.75
2010-09-10,0.0007124532277564192,0.0007261314718876705,0.0007047446831228463,0.0009093874731959588,0.0007727735862310212,0.0007727735862310212,0.0,0.7272727272727273,0.3,1.0
2010-09-13,0.000802119418619541,0.0007342529356319707,0.0006966820399315556,0.0009258602365011873,0.0008314652510080607,0.0008314652510080607,0.0,0.7272727272727273,0.4,0.0
2010-09-14,0.0008673331946449292,0.0007894852244684732,0.0007128073263141374,0.0009406872061728608,0.0008004907249219784,0.0008004907249219784,0.0,0.7272727272727273,0.43333333333333335,0.25
2010-09-15,0.0010075402453391799,0.0007488730323813868,0.0006934550474271498,0.0007874751862322377,0.0007124532277564192,0.0007124532277564192,0.0,0.7272727272727273,0.4666666666666667,0.5
2010-09-16,0.0008379873622564094,0.0007716170295578957,0.0006886169777054027,0.0009093874731959588,0.000802119418619541,0.000802119418619541,0.0,0.7272727272727273,0.5,0.75
2010-09-17,0.0007222351718859255,0.0007147594732994154,0.0008015060775577844,0.00091432979641985,0.0008673331946449292,0.0008673331946449292,0.0,0.7272727272727273,0.5333333333333333,1.0
2010-09-20,0.0008575512505154224,0.0007862371263073118,0.0008660144801926968,0.0009571624406397015,0.0010075402453391799,0.0010075402453391799,0.0,0.7272727272727273,0.6333333333333333,0.0
2010-09-21,0.0008102726690514851,0.0009762983840497217,0.0010530857030886238,0.000965398822292316,0.0008379873622564094,0.0008379873622564094,0.0,0.7272727272727273,0.6666666666666666,0.25
2010-09-22,0.0006635435071088861,0.0007927333226296351,0.0007563499538098596,0.0007940657742512964,0.0007222351718859255,0.0007222351718859255,0.0,0.7272727272727273,0.7,0.5
2010-09-23,0.000613002647277758,0.0007358782030539471,0.0007611880235316067,0.0008533736529379894,0.0008575512505154224,0.0008575512505154224,0.0,0.7272727272727273,0.7333333333333333,0.75
2010-09-24,0.0007010401444433171,0.0007716170295578957,0.0007934434343664933,0.0009373931477441371,0.0008102726690514851,0.0008102726690514851,0.0,0.7272727272727273,0.7666666666666667,1.0
2010-09-27,0.0007711448925334587,0.0007683664947139416,0.0006966820399315556,0.0007940657742512964,0.0006635435071088861,0.0006635435071088861,0.0,0.7272727272727273,0.8666666666666667,0.0
2010-09-28,0.0009129830824113039,0.0006091706978923407,0.0005660541574443886,0.0007446425420123853,0.000613002647277758,0.000613002647277758,0.0,0.7272727272727273,0.9,0.25
2010-09-29,0.0010075402453391799,0.0006189174290586181,0.0005741168006356801,0.0007693541581318408,0.0007010401444433171,0.0007010401444433171,0.0,0.7272727272727273,0.9333333333333333,0.5
2010-09-30,0.0007515810042744457,0.0006920179128056991,0.0006741027685401623,0.0008352526248375926,0.0007711448925334587,0.0007711448925334587,0.0,0.7272727272727273,0.9666666666666667,0.75
2010-10-01,0.000782555530360528,0.0007959838574735892,0.0007837672949229991,0.0009522201174158103,0.0009129830824113039,0.0009129830824113039,0.0,0.8181818181818182,0.0,1.0
2010-10-04,0.0008461381672023208,0.0008203506853892823,0.0008708525499144439,0.0010131762608976713,0.0010075402453391799,0.0010075402453391799,0.0,0.8181818181818182,0.1,0.0
2010-10-05,0.0008673331946449292,0.0009519315561340282,0.0008902048288014315,0.0008583159761618802,0.0007515810042744457,0.0007515810042744457,0.0,0.8181818181818182,0.13333333333333333,0.25
2010-10-06,0.000759731809220357,0.0007391263012151094,0.0006644266290966681,0.0008780852690574445,0.000782555530360528,0.000782555530360528,0.0,0.8181818181818182,0.16666666666666669,0.5
2010-10-07,0.0007548408371556036,0.0006968912783888379,0.0007321596052011249,0.0008764370042622766,0.0008461381672023208,0.0008461381672023208,0.0,0.8181818181818182,0.2,0.75
2010-10-08,0.0007548408371556036,0.0008138520523841668,0.0007499008068707707,0.0009934069680021074,0.0008673331946449292,0.0008673331946449292,0.0,0.8181818181818182,0.23333333333333334,1.0
2010-10-11,0.0007238638655834881,0.0007992319556347507,0.0007466738143663658,0.0008797335338526125,0.000759731809220357,0.000759731809220357,0.0,0.8181818181818182,0.3333333333333333,0.0
2010-10-12,0.0007238638655834881,0.0007196328388825546,0.0006466878464618832,0.0008830275922813357,0.0007548408371556036,0.0007548408371556036,0.0,0.8181818181818182,0.3666666666666667,0.25
2010-10-13,0.0007727735862310212,0.0006968912783888379,0.0006708781950706178,0.0008912639739339498,0.0007548408371556036,0.0007548408371556036,0.0,0.8181818181818182,0.4,0.5
2010-10-14,0.0008070103906842943,0.0006985165458108147,0.000656363985905377,0.0008385466832663158,0.0007238638655834881,0.0007238638655834881,0.0,0.8181818181818182,0.43333333333333335,0.75
2010-10-15,0.0007727735862310212,0.000659529621145705,0.0005886310098009205,0.0008319560952472571,0.0007238638655834881,0.0007238638655834881,0.0,0.8181818181818182,0.4666666666666667,1.0
2010-10-18,0.0007222351718859255,0.0007310048374708084,0.0006805543345141116,0.0008863216507100586,0.0007727735862310212,0.0007727735862310212,0.0,0.8181818181818182,0.5666666666666667,0.0
2010-10-19,0.0006928893394974058,0.0007894852244684732,0.0007095827528445929,0.0008929122387291181,0.0008070103906842943,0.0008070103906842943,0.0,0.8181818181818182,0.6,0.25
2010-10-20,0.0007907087807924717,0.0007716170295578957,0.0006886169777054027,0.0008682006226096626,0.0007727735862310212,0.0007727735862310212,0.0,0.8181818181818182,0.6333333333333333,0.5
2010-10-21,0.0008070103906842943,0.000711511375138254,0.0006466878464618832,0.0008632582993857714,0.0007222351718859255,0.0007222351718859255,0.0,0.8181818181818182,0.6666666666666666,0.75
2010-10-22,0.000802119418619541,0.000659529621145705,0.0006095967849401107,0.0008270137720233664,0.0006928893394974058,0.0006928893394974058,0.0,0.8181818181818182,0.7,1.0
2010-10-25,0.0008233144460621494,0.0006530309881405895,0.0006547504896531743,0.0008336043600424251,0.0007907087807924717,0.0007907087807924717,0.0,0.8181818181818182,0.8,0.0
2010-10-26,0.0009064609711629556,0.0007261314718876705,0.0006966820399315556,0.0009011486203817322,0.0008070103906842943,0.0008070103906842943,0.0,0.8181818181818182,0.8333333333333334,0.25
2010-10-27,0.0008477693063859157,0.0007375034704759243,0.0006934550474271498,0.0009176238548485732,0.000802119418619541,0.000802119418619541,0.0,0.8181818181818182,0.8666666666666667,0.5
2010-10-28,0.0008787462779580309,0.0007797384933021958,0.0007015201096533022,0.0009472777941919195,0.0008233144460621494,0.0008233144460621494,0.0,0.8181818181818182,0.9,0.75
2010-10-29,0.0009847165241990085,0.0007569969328084796,0.0008450487050535066,0.0009110332668295141,0.0009064609711629556,0.0009064609711629556,0.0,0.8181818181818182,0.9333333333333333,1.0
2010-11-01,0.0009146117761088669,0.0008300974165555597,0.0007660260932533533,0.0009340990893154143,0.0008477693063859157,0.0008477693063859157,0.0,0.9090909090909091,0.0,0.0
2010-11-02,0.0008885282220875376,0.0008528389770492768,0.0007853783721403413,0.0009851681151878803,0.0008787462779580309,0.0008787462779580309,0.0,0.9090909090909091,0.03333333333333333,0.25
2010-11-03,0.0009733034408859068,0.0008122267849621904,0.0008418241315839622,0.000999995084859554,0.0009847165241990085,0.0009847165241990085,0.0,0.9090909090909091,0.06666666666666668,0.5
2010-11-04,0.0014835956748038446,0.0009421848249677508,0.0009869662232363696,0.0010428302002410176,0.0009146117761088669,0.0009146117761088669,0.0,0.9090909090909091,0.1,0.75
2010-11-05,0.0014085999546489501,0.0008999473654586875,0.0008466622013057093,0.000999995084859554,0.0008885282220875376,0.0008885282220875376,0.0,0.9090909090909091,0.13333333333333333,1.0
2010-11-08,0.0014966374518145097,0.0008349707821386984,0.0009466481692101919,0.001018118584121562,0.0009733034408859068,0.0009733034408859068,0.0,0.9090909090909091,0.23333333333333334,0.0
2010-11-09,0.0014395769262210648,0.0010493988677968027,0.0014030402193066036,0.001181215250509968,0.0014835956748038446,0.0014835956748038446,0.0,0.9090909090909091,0.26666666666666666,0.25
2010-11-10,0.0022107193732684915,0.0014181493846933688,0.001344983382645641,0.0014398618517858603,0.0014085999546489501,0.0014085999546489501,0.0,0.9090909090909091,0.3,0.5
2010-11-11,0.0019955166024193463,0.0013580437302737275,0.0013498214523673877,0.001490933348819939,0.0014966374518145097,0.0014966374518145097,0.0,0.9090909090909091,0.3333333333333333,0.75
2010-11-12,0.0022889749263045444,0.0014392681144479004,0.0014610970559675671,0.0014942274072486618,0.0014395769262210648,0.0014395769262210648,0.0,0.9090909090909091,0.3666666666666667,1.0
2010-11-15,0.0024454860323766493,0.0013547956321125652,0.002151327529925173,0.0014942274072486618,0.0022107193732684915,0.0022107193732684915,0.0,0.9090909090909091,0.4666666666666667,0.0
2010-11-16,0.0022612602330996196,0.0020240719844245476,0.0020110235079945126,0.0020345889034479574,0.0019955166024193463,0.0019955166024193463,0.0,0.9090909090909091,0.5,0.25
2010-11-17,0.0022319144007111004,0.001967214428166068,0.002236799288664414,0.0021564987192500664,0.0022889749263045444,0.0022889749263045444,0.0,0.9090909090909091,0.5333333333333333,0.5
2010-11-18,0.002297128176736488,0.0022872337259140394,0.0026302964323781175,0.0025107001977366693,0.0024454860323766493,0.0024454860323766493,0.0,0.9090909090909091,0.5666666666666667,0.75
2010-11-19,0.002476463003948765,0.0024139412310756458,0.0023819413803168217,0.0022141608043032045,0.0022612602330996196,0.0022612602330996196,0.0,0.9090909090909091,0.6,1.0
2010-11-22,0.002869371908312624,0.002283983191070085,0.0022771173426905916,0.002245460537280106,0.0022319144007111004,0.0022319144007111004,0.0,0.9090909090909091,0.7,0.0
2010-11-23,0.0030601198188380026,0.0023603342096611205,0.0022755038464383898,0.0022965320343141847,0.002297128176736488,0.002297128176736488,0.0,0.9090909090909091,0.7333333333333333,0.25
2010-11-24,0.0032068489807806017,0.002277486994747762,0.002377103310595075,0.0024250324381353524,0.002476463003948765,0.002476463003948765,0.0,0.9090909090909091,0.7666666666666667,0.5
2010-11-26,0.0031823941204568353,0.0025065351771552816,0.0027125436176478144,0.002721571831568818,0.002869371908312624,0.002869371908312624,0.0,0.9090909090909091,0.8333333333333334,1.0
2010-11-29,0.0030209920423199758,0.0027859398461333737,0.003072174273309289,0.002835245265718312,0.0030601198188380026,0.0030601198188380026,0.0,0.9090909090909091,0.9333333333333333,0.0
2010-11-30,0.0031840228141543983,0.00310758197462053,0.0031189414742745555,0.0031877984794097458,0.0032068489807806017,0.0032068489807806017,0.0,0.9090909090909091,0.9666666666666667,0.25
2010-12-01,0.003024251875201135,0.003161188996035056,0.0031237795439963013,0.0032569910045442216,0.0031823941204568353,0.0031823941204568353,0.0,0.9999999999999999,0.0,0.5
2010-12-02,0.0026981878860462593,0.0031303259717970384,0.0031157169008050106,0.003023053548226173,0.0030209920423199758,0.0030209920423199758,0.0,0.9999999999999999,0.03333333333333333,0.75
2010-12-03,0.002557978389865976,0.0028590403298804556,0.0030157285138656667,0.0030362322531026784,0.0031840228141543983,0.0031840228141543983,0.0,0.9999999999999999,0.06666666666666668,1.0
2010-12-06,0.0023656017856430343,0.003205049286283305,0.003191512520100758,0.003042822841121738,0.003024251875201135,0.003024251875201135,0.0,0.9999999999999999,0.16666666666666669,0.0
2010-12-07,0.0025693914731790782,0.0029029006201287035,0.0028496230661089307,0.002672148599329907,0.0026981878860462593,0.0026981878860462593,0.0,0.9999999999999999,0.2,0.25
2010-12-08,0.0027014477189274168,0.002578010393480386,0.002519020828777938,0.0026177830438671047,0.002557978389865976,0.002557978389865976,0.0,0.9999999999999999,0.23333333333333334,0.5
2010-12-09,0.0026492781653987257,0.0024707963506513334,0.0023900064425429737,0.0024019690868110647,0.0023656017856430343,0.0023656017856430343,0.0,0.9999999999999999,0.26666666666666666,0.75
2010-12-10,0.002562869361930729,0.0023310940161622874,0.002543211177386673,0.0024826920520268784,0.0025693914731790782,0.0025693914731790782,0.0,0.9999999999999999,0.3,1.0
2010-12-13,0.002404729562161061,0.0026543589753886283,0.002557725386551913,0.002724865889997541,0.0027014477189274168,0.0027014477189274168,0.0,0.9999999999999999,0.4,0.0
2010-12-14,0.0020754032946389946,0.0026592323409717683,0.0025948164480736856,0.0027462834476882723,0.0026492781653987257,0.0026492781653987257,0.0,0.9999999999999999,0.43333333333333335,0.25
2010-12-15,0.0022498471497865184,0.0025845090264855018,0.0026270718589085727,0.002660615688086957,0.002562869361930729,0.002562869361930729,0.0,0.9999999999999999,0.4666666666666667,0.5
2010-12-16,0.0024471171715602447,0.0025179047390607445,0.002441611713229987,0.0025403541370800156,0.002404729562161061,0.002404729562161061,0.0,0.9999999999999999,0.5,0.75
2010-12-17,0.0025367858079093997,0.0022986032878195015,0.002219060506029629,0.0021054296933776,0.0020754032946389946,0.0020754032946389946,0.0,0.9999999999999999,0.5333333333333333,1.0
2010-12-20,0.002592215194319249,0.0020354415463300106,0.002151327529925173,0.0022322818324036,0.0022498471497865184,0.0022498471497865184,0.0,0.9999999999999999,0.6333333333333333,0.0
2010-12-21,0.0026835149698519987,0.0022514948994100913,0.0023029211875515293,0.0024167960564827383,0.0024471171715602447,0.0024471171715602447,0.0,0.9999999999999999,0.6666666666666666,0.25
2010-12-22,0.002743835328326602,0.0024691710832293566,0.0024045206517082146,0.002591423162952482,0.0025367858079093997,0.0025367858079093997,0.0,0.9999999999999999,0.7,0.5
2010-12-23,0.002329733842006166,0.0025179047390607445,0.002509344689334444,0.0026820332457776893,0.002592215194319249,0.002592215194319249,0.0,0.9999999999999999,0.7333333333333333,0.75
2010-12-27,0.0015895659210448223,0.0025438968343984153,0.0025899783783519398,0.0027561680941360547,0.0026835149698519987,0.0026835149698519987,0.0,0.9999999999999999,0.8666666666666667,0.0
2010-12-28,0.0017297754172251054,0.0026169973181454954,0.0026173957194650785,0.002754519829340887,0.002743835328326602,0.002743835328326602,0.0,0.9999999999999999,0.9,0.25
2010-12-29,0.0019449781880742506,0.0024561762539019177,0.0025561118902997105,0.0024612769654977582,0.002329733842006166,0.002329733842006166,0.0,0.9999999999999999,0.9333333333333333,0.5
2010-12-30,0.001744448333419365,0.0019298527709229359,0.0019271628264726122,0.0016606206032274027,0.0015895659210448223,0.0015895659210448223,0.0,0.9999999999999999,0.9666666666666667,0.75
2010-12-31,0.0017656409153759415,0.0015773451815149706,0.0016320405734460506,0.0016507359567796203,0.0017297754172251054,0.0017297754172251054,0.0,0.9999999999999999,0.9999999999999999,1.0
2011-01-03,0.0017640122216783785,0.0017690317066793573,0.0018352395017594203,0.001897852117974175,0.0019449781880742506,0.0019449781880742506,0.08333333333331439,0.0,0.06666666666666668,0.0
2011-01-04,0.0017721630266242898,0.0018778710169303865,0.0018175007191246362,0.0018780828250786101,0.001744448333419365,0.001744448333419365,0.08333333333331439,0.0,0.1,0.25
2011-01-05,0.0017982490261316516,0.0016943059555102995,0.001712676681498406,0.001897852117974175,0.0017656409153759415,0.0017656409153759415,0.08333333333331439,0.0,0.13333333333333333,0.5
2011-01-06,0.001969433048398017,0.0017381662457585483,0.0016723586274722283,0.0017990056534963527,0.0017640122216783785,0.0017640122216783785,0.08333333333331439,0.0,0.16666666666666669,0.75
2011-01-07,0.0020281247131750573,0.001708926052259716,0.0016642959842809377,0.0018187749463919175,0.0017721630266242898,0.0017721630266242898,0.08333333333331439,0.0,0.2,1.0
2011-01-10,0.0020623615176283304,0.0016796858587608838,0.0016562309220547857,0.0018467806209400963,0.0017982490261316516,0.0017982490261316516,0.08333333333331439,0.0,0.3,0.0
2011-01-11,0.001819441608088228,0.0017365434150193627,0.0018336284245420798,0.0019489211438466414,0.001969433048398017,0.001969433048398017,0.08333333333331439,0.0,0.3333333333333333,0.25
2011-01-12,0.001819441608088228,0.0019266046727617735,0.0019271628264726122,0.0021284930447018884,0.0020281247131750573,0.0020281247131750573,0.08333333333331439,0.0,0.3666666666666667,0.5
2011-01-13,0.0016987984456529907,0.001954219598838629,0.0019432905318900557,0.0021532046608213435,0.0020623615176283304,0.0020623615176283304,0.08333333333331439,0.0,0.4,0.75
2011-01-14,0.0016221740318005324,0.002022446717002571,0.0019481286016118024,0.00196704464310865,0.001819441608088228,0.001819441608088228,0.08333333333331439,0.0,0.43333333333333335,1.0
2011-01-18,0.0016042388372390828,0.0017657836085181958,0.0017368670301071412,0.0019011461764028978,0.001819441608088228,0.001819441608088228,0.08333333333331439,0.0,0.5666666666666667,0.25
2011-01-19,0.0013417574849259994,0.001757659708091103,0.0016675205577504817,0.0018418382977162051,0.0016987984456529907,0.0016987984456529907,0.08333333333331439,0.0,0.6,0.5
2011-01-20,0.001111881797882594,0.0016260788373463576,0.0016046256513677715,0.0017512282148909979,0.0016221740318005324,0.0016221740318005324,0.08333333333331439,0.0,0.6333333333333333,0.75
2011-01-21,0.0011803554067891407,0.0015172419637781206,0.0014530319937414151,0.0016095491061933241,0.0016042388372390828,0.0016042388372390828,0.08333333333331439,0.0,0.6666666666666666,1.0
2011-01-24,0.0014167532050808947,0.0014831284046961492,0.001425617071663136,0.0014448041750097515,0.0013417574849259994,0.0013417574849259994,0.08333333333331439,0.0,0.7666666666666667,0.0
2011-01-25,0.001447727731166977,0.001281695148365485,0.0012611227011237406,0.0012174573067107613,0.001111881797882594,0.001111881797882594,0.08333333333331439,0.0,0.8,0.25
2011-01-26,0.0014591408144800783,0.0011338689134493462,0.0011224321754452833,0.001273471126968731,0.0011803554067891407,0.0011803554067891407,0.08333333333331439,0.0,0.8333333333333334,0.5
2011-01-27,0.001486855507685003,0.0012004732008741035,0.001319179537784704,0.0013591388865700472,0.0014167532050808947,0.0014167532050808947,0.08333333333331439,0.0,0.8666666666666667,0.75
2011-01-28,0.0013384976520448419,0.0013824105581894215,0.0013320802506977423,0.0014892850840247706,0.001447727731166977,0.001447727731166977,0.08333333333331439,0.0,0.9,1.0
2011-01-31,0.0013531705682391015,0.001392157289355699,0.0013304691734804,0.0015024662600628888,0.0014591408144800783,0.0014591408144800783,0.08333333333331439,0.0,0.9999999999999999,0.0
2011-02-01,0.0013221935966669864,0.0013970306549388372,0.0013627221652804259,0.0015733045788309192,0.001486855507685003,0.001486855507685003,0.08333333333331439,0.09090909090909091,0.0,0.25
2011-02-02,0.0013270845687317397,0.0014197746521153456,0.0013304691734804,0.0014448041750097515,0.0013384976520448419,0.0013384976520448419,0.08333333333331439,0.09090909090909091,0.03333333333333333,0.5
2011-02-03,0.0012765437089006116,0.0012849432465266465,0.0012079039341845255,0.0014036197955850666,0.0013531705682391015,0.0013531705682391015,0.08333333333331439,0.09090909090909091,0.06666666666666668,0.75
2011-02-04,0.0012488290156956868,0.0013271807060357107,0.0013062788248716659,0.0014102079124425136,0.0013221935966669864,0.0013221935966669864,0.08333333333331439,0.09090909090909091,0.1,1.0
2011-02-07,0.001185246378853894,0.0013028138781200167,0.0012175800736280193,0.0014316254701332459,0.0013270845687317397,0.0013270845687317397,0.08333333333331439,0.09090909090909091,0.2,0.0
2011-02-08,0.0014167532050808947,0.0012475815892835141,0.0011724239498800944,0.0013459577105319298,0.0012765437089006116,0.0012765437089006116,0.08333333333331439,0.09090909090909091,0.23333333333333334,0.25
