Timestamp,Temperature,Value,Year,Month,Day,Hour,Minute,timing,week_info,Holiday
2016/1/3 18:45,4.975,36052.37779,2016,1,3,18,45,4,1,0
2016/1/3 19:00,4.95,34486.60658,2016,1,3,19,0,4,1,0
2016/1/3 19:15,4.9,35596.52035,2016,1,3,19,15,4,1,0
2016/1/3 19:30,4.85,35893.81868,2016,1,3,19,30,4,1,0
2016/1/3 19:45,4.8,35893.81868,2016,1,3,19,45,4,1,0
2016/1/3 20:00,4.75,34486.60658,2016,1,3,20,0,4,1,0
2016/1/3 20:15,4.81875,36052.37779,2016,1,3,20,15,4,1,0
2016/1/3 20:30,4.8875,35834.35902,2016,1,3,20,30,4,1,0
2016/1/3 20:45,4.95625,36052.37779,2016,1,3,20,45,4,1,0
2016/1/3 21:00,5.025,34704.62535,2016,1,3,21,0,4,1,0
2016/1/3 21:15,4.99375,36131.65735,2016,1,3,21,15,4,1,0
2016/1/3 21:30,4.9625,36052.37779,2016,1,3,21,30,4,1,0
2016/1/3 21:45,4.93125,36428.95568,2016,1,3,21,45,4,1,0
2016/1/3 22:00,4.9,32861.37569,2016,1,3,22,0,1,1,0
2016/1/3 22:15,4.725,33455.97236,2016,1,3,22,15,1,1,0
2016/1/3 22:30,4.55,33971.28947,2016,1,3,22,30,1,1,0
2016/1/3 22:45,4.375,33158.67402,2016,1,3,22,45,1,1,0
2016/1/3 23:00,4.2,32484.7978,2016,1,3,23,0,1,1,0
2016/1/3 23:15,4.2,34110.02869,2016,1,3,23,15,1,1,0
2016/1/3 23:30,4.2,33971.28947,2016,1,3,23,30,1,1,0
2016/1/3 23:45,4.2,32782.09614,2016,1,3,23,45,1,1,0
2016/1/4 0:00,4.2,32564.07736,2016,1,4,0,0,1,0,0
2016/1/4 0:15,4.05625,32920.83536,2016,1,4,0,15,1,0,0
2016/1/4 0:30,3.9125,32623.53703,2016,1,4,0,30,1,0,0
2016/1/4 0:45,3.76875,31890.20114,2016,1,4,0,45,1,0,0
2016/1/4 1:00,3.625,32266.77903,2016,1,4,1,0,1,0,0
2016/1/4 1:15,3.65,32623.53703,2016,1,4,1,15,1,0,0
2016/1/4 1:30,3.675,32405.51825,2016,1,4,1,30,1,0,0
2016/1/4 1:45,3.7,31810.92158,2016,1,4,1,45,1,0,0
2016/1/4 2:00,3.725,33000.11491,2016,1,4,2,0,1,0,0
2016/1/4 2:15,3.88125,33158.67402,2016,1,4,2,15,1,0,0
2016/1/4 2:30,4.0375,33515.43202,2016,1,4,2,30,1,0,0
2016/1/4 2:45,4.19375,31672.18236,2016,1,4,2,45,1,0,0
2016/1/4 3:00,4.35,33158.67402,2016,1,4,3,0,1,0,0
2016/1/4 3:15,4.44375,32920.83536,2016,1,4,3,15,1,0,0
2016/1/4 3:30,4.5375,32702.81658,2016,1,4,3,30,1,0,0
2016/1/4 3:45,4.63125,31137.04536,2016,1,4,3,45,1,0,0
2016/1/4 4:00,4.725,32861.37569,2016,1,4,4,0,2,0,0
2016/1/4 4:15,4.825,33000.11491,2016,1,4,4,15,2,0,0
2016/1/4 4:30,4.925,31810.92158,2016,1,4,4,30,2,0,0
2016/1/4 4:45,5.025,31731.64203,2016,1,4,4,45,2,0,0
2016/1/4 5:00,5.125,32920.83536,2016,1,4,5,0,2,0,0
2016/1/4 5:15,5.2625,32484.7978,2016,1,4,5,15,2,0,0
2016/1/4 5:30,5.4,32405.51825,2016,1,4,5,30,2,0,0
2016/1/4 5:45,5.5375,32266.77903,2016,1,4,5,45,2,0,0
2016/1/4 6:00,5.675,34645.16569,2016,1,4,6,0,2,0,0
2016/1/4 6:15,5.675,34645.16569,2016,1,4,6,15,2,0,0
2016/1/4 6:30,5.675,33753.27069,2016,1,4,6,30,2,0,0
2016/1/4 6:45,5.675,35596.52035,2016,1,4,6,45,2,0,0
2016/1/4 7:00,5.675,39699.23734,2016,1,4,7,0,2,0,0
2016/1/4 7:15,5.54375,41839.78533,2016,1,4,7,15,2,0,0
2016/1/4 7:30,5.4125,41403.74778,2016,1,4,7,30,2,0,0
2016/1/4 7:45,5.28125,41185.729,2016,1,4,7,45,2,0,0
2016/1/4 8:00,5.15,46973.13654,2016,1,4,8,0,2,0,0
2016/1/4 8:15,5.2875,48974.94532,2016,1,4,8,15,2,0,0
2016/1/4 8:30,5.425,52027.2082,2016,1,4,8,30,2,0,0
2016/1/4 8:45,5.5625,55297.48986,2016,1,4,8,45,2,0,0
2016/1/4 9:00,5.7,55892.08652,2016,1,4,9,0,2,0,0
2016/1/4 9:15,5.775,60569.58029,2016,1,4,9,15,2,0,0
2016/1/4 9:30,5.85,58488.49196,2016,1,4,9,30,2,0,0
2016/1/4 9:45,5.925,60133.54273,2016,1,4,9,45,2,0,0
2016/1/4 10:00,6,61402.01562,2016,1,4,10,0,2,0,0
2016/1/4 10:15,6.0875,62432.64984,2016,1,4,10,15,2,0,0
2016/1/4 10:30,6.175,63106.52606,2016,1,4,10,30,2,0,0
2016/1/4 10:45,6.2625,68755.19438,2016,1,4,10,45,2,0,0
2016/1/4 11:00,6.35,64811.0365,2016,1,4,11,0,2,0,0
2016/1/4 11:15,6.31875,64513.73816,2016,1,4,11,15,2,0,0
2016/1/4 11:30,6.2875,61620.03439,2016,1,4,11,30,2,0,0
2016/1/4 11:45,6.25625,58349.75274,2016,1,4,11,45,2,0,0
2016/1/4 12:00,6.225,58270.47318,2016,1,4,12,0,3,0,0
2016/1/4 12:15,6.26875,57002.0003,2016,1,4,12,15,3,0,0
2016/1/4 12:30,6.3125,54484.87441,2016,1,4,12,30,3,0,0
2016/1/4 12:45,6.35625,59023.62896,2016,1,4,12,45,3,0,0
2016/1/4 13:00,6.4,55456.04897,2016,1,4,13,0,3,0,0
2016/1/4 13:15,6.45625,57675.87652,2016,1,4,13,15,3,0,0
2016/1/4 13:30,6.5125,58944.3494,2016,1,4,13,30,3,0,0
2016/1/4 13:45,6.56875,59915.52395,2016,1,4,13,45,3,0,0
2016/1/4 14:00,6.625,65623.65194,2016,1,4,14,0,3,0,0
2016/1/4 14:15,6.675,63106.52606,2016,1,4,14,15,3,0,0
2016/1/4 14:30,6.725,63106.52606,2016,1,4,14,30,3,0,0
2016/1/4 14:45,6.775,59538.94607,2016,1,4,14,45,3,0,0
2016/1/4 15:00,6.825,60569.58029,2016,1,4,15,0,3,0,0
2016/1/4 15:15,6.7625,62809.22772,2016,1,4,15,15,3,0,0
2016/1/4 15:30,6.7,62214.63106,2016,1,4,15,30,3,0,0
2016/1/4 15:45,6.6375,60430.84106,2016,1,4,15,45,3,0,0
2016/1/4 16:00,6.575,60510.12062,2016,1,4,16,0,3,0,0
2016/1/4 16:15,6.5125,61104.71728,2016,1,4,16,15,3,0,0
2016/1/4 16:30,6.45,61699.31395,2016,1,4,16,30,3,0,0
2016/1/4 16:45,6.3875,56942.54063,2016,1,4,16,45,3,0,0
2016/1/4 17:00,6.325,56407.40363,2016,1,4,17,0,4,0,0
2016/1/4 17:15,6.26875,57239.83896,2016,1,4,17,15,4,0,0
2016/1/4 17:30,6.2125,55753.3473,2016,1,4,17,30,4,0,0
2016/1/4 17:45,6.15625,53295.68108,2016,1,4,17,45,4,0,0
2016/1/4 18:00,6.1,51511.89109,2016,1,4,18,0,4,0,0
2016/1/4 18:15,6.0625,50619.99609,2016,1,4,18,15,4,0,0
2016/1/4 18:30,6.025,49272.24365,2016,1,4,18,30,4,0,0
2016/1/4 18:45,5.9875,45704.66366,2016,1,4,18,45,4,0,0
2016/1/4 19:00,5.95,46973.13654,2016,1,4,19,0,4,0,0
2016/1/4 19:15,5.85625,45704.66366,2016,1,4,19,15,4,0,0
2016/1/4 19:30,5.7625,44000.15322,2016,1,4,19,30,4,0,0
2016/1/4 19:45,5.66875,42137.08367,2016,1,4,19,45,4,0,0
2016/1/4 20:00,5.575,41998.34445,2016,1,4,20,0,4,0,0
2016/1/4 20:15,5.5375,40809.15112,2016,1,4,20,15,4,0,0
2016/1/4 20:30,5.5,40135.27489,2016,1,4,20,30,4,0,0
2016/1/4 20:45,5.4625,39025.36112,2016,1,4,20,45,4,0,0
2016/1/4 21:00,5.425,40511.85278,2016,1,4,21,0,4,0,0
2016/1/4 21:15,5.45,39322.65945,2016,1,4,21,15,4,0,0
2016/1/4 21:30,5.475,38351.4849,2016,1,4,21,30,4,0,0
2016/1/4 21:45,5.5,37756.88823,2016,1,4,21,45,4,0,0
2016/1/4 22:00,5.525,36488.41535,2016,1,4,22,0,1,0,0
2016/1/4 22:15,5.5,36191.11702,2016,1,4,22,15,1,0,0
2016/1/4 22:30,5.475,36191.11702,2016,1,4,22,30,1,0,0
2016/1/4 22:45,5.45,35893.81868,2016,1,4,22,45,1,0,0
2016/1/4 23:00,5.425,37083.01201,2016,1,4,23,0,1,0,0
2016/1/4 23:15,5.375,36726.25401,2016,1,4,23,15,1,0,0
2016/1/4 23:30,5.325,34942.46402,2016,1,4,23,30,1,0,0
2016/1/4 23:45,5.275,36270.39657,2016,1,4,23,45,1,0,0
2016/1/5 0:00,5.225,36488.41535,2016,1,5,0,0,1,0,2
2016/1/5 0:15,5.2625,36191.11702,2016,1,5,0,15,1,0,2
2016/1/5 0:30,5.3,34863.18446,2016,1,5,0,30,1,0,2
2016/1/5 0:45,5.3375,35378.50157,2016,1,5,0,45,1,0,2
2016/1/5 1:00,5.375,35596.52035,2016,1,5,1,0,1,0,2
2016/1/5 1:15,5.29375,36488.41535,2016,1,5,1,15,1,0,2
2016/1/5 1:30,5.2125,34565.88613,2016,1,5,1,30,1,0,2
2016/1/5 1:45,5.13125,36052.37779,2016,1,5,1,45,1,0,2
2016/1/5 2:00,5.05,35893.81868,2016,1,5,2,0,1,0,2
2016/1/5 2:15,5.04375,35973.09824,2016,1,5,2,15,1,0,2
2016/1/5 2:30,5.0375,34486.60658,2016,1,5,2,30,1,0,2
2016/1/5 2:45,5.03125,35596.52035,2016,1,5,2,45,1,0,2
2016/1/5 3:00,5.025,36428.95568,2016,1,5,3,0,1,0,2
2016/1/5 3:15,5.05625,35378.50157,2016,1,5,3,15,1,0,2
2016/1/5 3:30,5.0875,34783.90491,2016,1,5,3,30,1,0,2
2016/1/5 3:45,5.11875,35755.07946,2016,1,5,3,45,1,0,2
2016/1/5 4:00,5.15,35537.06068,2016,1,5,4,0,2,0,2
2016/1/5 4:15,5.075,35537.06068,2016,1,5,4,15,2,0,2
2016/1/5 4:30,5,35001.92369,2016,1,5,4,30,2,0,2
2016/1/5 4:45,4.925,35378.50157,2016,1,5,4,45,2,0,2
2016/1/5 5:00,4.85,35081.20324,2016,1,5,5,0,2,0,2
2016/1/5 5:15,4.85625,34863.18446,2016,1,5,5,15,2,0,2
2016/1/5 5:30,4.8625,35299.22202,2016,1,5,5,30,2,0,2
2016/1/5 5:45,4.86875,36349.67613,2016,1,5,5,45,2,0,2
2016/1/5 6:00,4.875,38351.4849,2016,1,5,6,0,2,0,2
2016/1/5 6:15,4.825,36488.41535,2016,1,5,6,15,2,0,2
2016/1/5 6:30,4.775,36726.25401,2016,1,5,6,30,2,0,2
2016/1/5 6:45,4.725,40650.592,2016,1,5,6,45,2,0,2
2016/1/5 7:00,4.675,43028.97866,2016,1,5,7,0,2,0,2
2016/1/5 7:15,4.65,44297.45155,2016,1,5,7,15,2,0,2
2016/1/5 7:30,4.625,44376.73111,2016,1,5,7,30,2,0,2
2016/1/5 7:45,4.6,46239.80066,2016,1,5,7,45,2,0,2
2016/1/5 8:00,4.575,50164.13865,2016,1,5,8,0,2,0,2
2016/1/5 8:15,4.63125,53592.97942,2016,1,5,8,15,2,0,2
2016/1/5 8:30,4.6875,55674.06774,2016,1,5,8,30,2,0,2
2016/1/5 8:45,4.74375,57834.43563,2016,1,5,8,45,2,0,2
2016/1/5 9:00,4.8,58647.05107,2016,1,5,9,0,2,0,2
2016/1/5 9:15,4.93125,59677.68529,2016,1,5,9,15,2,0,2
2016/1/5 9:30,5.0625,62293.91061,2016,1,5,9,30,2,0,2
2016/1/5 9:45,5.19375,63245.26528,2016,1,5,9,45,2,0,2
2016/1/5 10:00,5.325,63403.82439,2016,1,5,10,0,2,0,2
2016/1/5 10:15,5.6125,65326.35361,2016,1,5,10,15,2,0,2
2016/1/5 10:30,5.9,64593.01772,2016,1,5,10,30,2,0,2
2016/1/5 10:45,6.1875,63621.84317,2016,1,5,10,45,2,0,2
2016/1/5 11:00,6.475,63621.84317,2016,1,5,11,0,2,0,2
2016/1/5 11:15,6.61875,63403.82439,2016,1,5,11,15,2,0,2
2016/1/5 11:30,6.7625,65326.35361,2016,1,5,11,30,2,0,2
2016/1/5 11:45,6.90625,66812.84527,2016,1,5,11,45,2,0,2
2016/1/5 12:00,7.05,65187.61438,2016,1,5,12,0,3,0,2
2016/1/5 12:15,7.225,63027.2465,2016,1,5,12,15,3,0,2
2016/1/5 12:30,7.4,60807.41895,2016,1,5,12,30,3,0,2
2016/1/5 12:45,7.575,61243.45651,2016,1,5,12,45,3,0,2
2016/1/5 13:00,7.75,60648.85984,2016,1,5,13,0,3,0,2
2016/1/5 13:15,7.85625,63621.84317,2016,1,5,13,15,3,0,2
2016/1/5 13:30,7.9625,66218.2486,2016,1,5,13,30,3,0,2
2016/1/5 13:45,8.06875,66158.78894,2016,1,5,13,45,3,0,2
2016/1/5 14:00,8.175,66158.78894,2016,1,5,14,0,3,0,2
2016/1/5 14:15,8.0875,67407.44193,2016,1,5,14,15,3,0,2
2016/1/5 14:30,8,65623.65194,2016,1,5,14,30,3,0,2
2016/1/5 14:45,7.9125,65405.63316,2016,1,5,14,45,3,0,2
2016/1/5 15:00,7.825,65623.65194,2016,1,5,15,0,3,0,2
2016/1/5 15:15,7.74375,64969.59561,2016,1,5,15,15,3,0,2
2016/1/5 15:30,7.6625,62511.92939,2016,1,5,15,30,3,0,2
2016/1/5 15:45,7.58125,65782.21105,2016,1,5,15,45,3,0,2
2016/1/5 16:00,7.5,61540.75484,2016,1,5,16,0,3,0,2
2016/1/5 16:15,7.3875,63839.86194,2016,1,5,16,15,3,0,2
2016/1/5 16:30,7.275,61243.45651,2016,1,5,16,30,3,0,2
2016/1/5 16:45,7.1625,60054.26318,2016,1,5,16,45,3,0,2
2016/1/5 17:00,7.05,56486.68319,2016,1,5,17,0,4,0,2
2016/1/5 17:15,6.8625,57239.83896,2016,1,5,17,15,4,0,2
2016/1/5 17:30,6.675,57378.57818,2016,1,5,17,30,4,0,2
2016/1/5 17:45,6.4875,56347.94396,2016,1,5,17,45,4,0,2
2016/1/5 18:00,6.3,52998.38275,2016,1,5,18,0,4,0,2
2016/1/5 18:15,6.24375,51809.18942,2016,1,5,18,15,4,0,2
2016/1/5 18:30,6.1875,51650.63031,2016,1,5,18,30,4,0,2
2016/1/5 18:45,6.13125,48241.60943,2016,1,5,18,45,4,0,2
2016/1/5 19:00,6.075,47785.75199,2016,1,5,19,0,4,0,2
2016/1/5 19:15,5.9875,44376.73111,2016,1,5,19,15,4,0,2
2016/1/5 19:30,5.9,44594.74988,2016,1,5,19,30,4,0,2
2016/1/5 19:45,5.8125,40809.15112,2016,1,5,19,45,4,0,2
2016/1/5 20:00,5.725,43108.25822,2016,1,5,20,0,4,0,2
2016/1/5 20:15,5.53125,42295.64278,2016,1,5,20,15,4,0,2
